City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
387,Karaton,ID,2022-03-09 09:03:30,-6.3424,106.1045,27.09,78,84,2.45
388,Adrar,MR,2022-03-09 09:03:30,20.5022,-10.0711,19.88,14,60,5.91
389,Igarka,RU,2022-03-09 09:03:31,67.4667,86.5833,-25.13,92,100,4.16
390,Muroto,JP,2022-03-09 09:03:31,33.2833,134.15,11.57,56,8,2.45
391,Rocha,UY,2022-03-09 09:01:13,-34.4833,-54.3333,14.39,86,100,2.37
392,Nobeoka,JP,2022-03-09 09:03:32,32.5833,131.6667,11.52,59,17,0.87
393,Neuquen,AR,2022-03-09 09:03:33,-38.9516,-68.0591,13.86,29,96,8.66
394,Alta Floresta,BR,2022-03-09 08:59:56,-9.8756,-56.0861,20.95,99,100,0.94
395,Llangefni,GB,2022-03-09 09:03:33,53.2556,-4.3106,9.29,74,75,13.89
396,Jalu,LY,2022-03-09 09:03:33,29.0331,21.5482,16.34,56,1,6.45
397,Ucluelet,CA,2022-03-09 09:00:10,48.9329,-125.5528,2.83,82,32,2.77
398,Ngunguru,NZ,2022-03-09 09:03:34,-35.6167,174.5,18.98,69,20,5.2
399,Saint-Louis,SN,2022-03-09 09:03:35,16.3333,-15.0,23.31,11,64,4.41
400,Tazovskiy,RU,2022-03-09 09:03:35,67.4667,78.7,-26.22,94,41,5.45
401,Payo,ID,2022-03-09 09:03:35,-3.7508,103.6372,29.6,69,87,1.31
402,Mount Isa,AU,2022-03-09 09:03:36,-20.7333,139.5,35.87,17,40,4.12
403,Inhambane,MZ,2022-03-09 09:03:36,-23.865,35.3833,29.31,57,8,4.72
404,Aripuana,BR,2022-03-09 09:02:49,-9.1667,-60.6333,21.28,100,100,0.47
405,Pilkhuwa,IN,2022-03-09 09:03:37,28.7167,77.65,30.08,13,2,4.65
406,Massakory,TD,2022-03-09 09:03:37,12.996,15.7293,35.71,8,12,8.35
407,Amuntai,ID,2022-03-09 09:03:38,-2.4177,115.2494,27.73,91,97,0.81
408,Bereda,ES,2022-03-09 09:03:38,43.2686,-7.5406,10.51,79,100,3.54
409,Lerma,ES,2022-03-09 09:03:39,42.0261,-3.7598,5.48,77,99,3.78
410,Puerto Del Rosario,ES,2022-03-09 09:03:39,28.5004,-13.8627,17.86,77,20,3.09
411,Beian,NO,2022-03-09 09:03:39,63.6559,9.5683,4.05,60,0,9.77
412,Wairoa,NZ,2022-03-09 09:03:40,-39.0333,177.3667,18.67,88,0,1.96
413,Alness,GB,2022-03-09 09:03:40,57.696,-4.2551,10.61,66,100,9.3
414,Juegang,CN,2022-03-09 09:03:41,32.3174,121.1855,13.4,59,0,5.75
415,The Valley,AI,2022-03-09 09:00:07,18.217,-63.0578,25.05,76,2,10.5
416,Sonoita,MX,2022-03-09 09:03:41,31.85,-112.8333,7.52,19,0,1.85
417,Ojinaga,MX,2022-03-09 09:03:42,29.5667,-104.4167,9.67,31,0,4.63
418,Agirish,RU,2022-03-09 09:03:42,61.9247,63.0231,-15.64,77,99,1.0
419,Dossor,KZ,2022-03-09 09:03:43,47.5272,52.9811,7.54,55,100,7.03
420,Raudeberg,NO,2022-03-09 09:03:43,61.9875,5.1352,9.88,35,100,8.87
421,Baherden,TM,2022-03-09 09:03:43,38.4362,57.4316,18.63,38,22,3.42
422,Iroquois Falls,CA,2022-03-09 09:03:44,48.7669,-80.6831,-4.88,89,100,4.69
423,Claresholm,CA,2022-03-09 09:00:39,50.0333,-113.5852,-13.54,89,99,5.5
424,Pyshma,RU,2022-03-09 09:03:44,56.9523,63.2513,-9.86,79,100,1.92
425,Olafsvik,IS,2022-03-09 09:03:45,64.8945,-23.7142,2.41,86,100,3.27
426,Kabare,CD,2022-03-09 09:03:45,-2.4683,28.8242,24.96,56,97,1.35
427,Marsh Harbour,BS,2022-03-09 09:03:46,26.5412,-77.0636,23.46,81,0,7.54
428,Pevek,RU,2022-03-09 09:03:46,69.7008,170.3133,-17.95,99,77,1.26
429,Baruun-Urt,MN,2022-03-09 09:03:47,46.6806,113.2792,6.22,45,2,5.4
430,Sioux Lookout,CA,2022-03-09 09:03:47,50.1001,-91.917,-12.79,94,100,4.54
431,Shanhetun,CN,2022-03-09 09:03:47,44.7,127.2,0.97,84,100,3.17
432,Houma,US,2022-03-09 08:58:58,29.5958,-90.7195,13.0,93,99,3.13
433,Havre-Saint-Pierre,CA,2022-03-09 09:03:48,50.2334,-63.5986,-12.97,82,0,5.87
434,Angatuba,BR,2022-03-09 09:03:49,-23.4897,-48.4128,19.14,97,95,2.94
435,Moundou,TD,2022-03-09 09:03:49,8.5667,16.0833,38.42,9,100,2.33
436,Duku,NG,2022-03-09 09:03:49,11.2361,4.9073,33.37,7,65,4.4
437,La Brea,HN,2022-03-09 09:03:50,15.8,-85.9667,21.69,89,0,1.71
438,Damavand,IR,2022-03-09 09:03:50,35.7178,52.065,7.91,31,100,2.72
439,Sembe,CG,2022-03-09 09:03:51,1.6481,14.5806,29.83,56,100,1.88
440,Sabha,LY,2022-03-09 09:03:51,27.0377,14.4283,15.29,53,4,5.02
441,Lata,PT,2022-03-09 09:03:52,40.1629,-8.3327,13.36,83,73,3.45
442,Itarema,BR,2022-03-09 09:03:52,-2.9248,-39.9167,24.59,89,78,3.64
443,Lyubashivka,UA,2022-03-09 09:03:52,47.8372,30.2598,-1.27,71,100,6.03
444,Benghazi,LY,2022-03-09 09:03:53,32.1167,20.0667,14.38,52,78,8.84
445,Biak,ID,2022-03-09 09:03:53,-0.9131,122.8766,27.75,75,39,0.36
446,Aklavik,CA,2022-03-09 09:03:54,68.2191,-135.0107,-16.31,97,100,4.09
447,Kochki,RU,2022-03-09 09:03:54,54.3358,80.4806,-14.47,85,65,1.9
448,Twentynine Palms,US,2022-03-09 08:58:57,34.1356,-116.0542,12.21,26,0,1.34
449,Grindavik,IS,2022-03-09 09:03:55,63.8424,-22.4338,3.26,87,75,0.51
450,Werda,BW,2022-03-09 09:03:55,-25.2667,23.2833,25.05,59,25,4.39
451,Buin,CL,2022-03-09 09:03:55,-33.7333,-70.75,12.92,53,0,1.65
452,Misratah,LY,2022-03-09 09:03:56,32.3754,15.0925,14.12,50,8,9.73
453,Pauini,BR,2022-03-09 09:03:56,-7.7136,-66.9764,21.25,99,93,0.47
454,Tamandare,BR,2022-03-09 09:03:57,-8.7597,-35.1047,24.28,85,57,1.24
455,Parelhas,BR,2022-03-09 09:03:16,-6.6878,-36.6575,22.8,83,85,2.32
456,Manaure,CO,2022-03-09 09:03:57,11.7751,-72.4445,24.38,80,0,4.7
457,Bongandanga,CD,2022-03-09 09:03:58,1.5,21.05,31.72,51,100,1.29
458,Kurilsk,RU,2022-03-09 09:03:58,45.2333,147.8833,-5.88,85,13,2.14
459,Cody,US,2022-03-09 09:03:59,44.5263,-109.0565,-12.84,73,100,4.63
460,Mindelo,CV,2022-03-09 09:03:59,16.8901,-24.9804,20.75,60,40,11.83
461,Hualmay,PE,2022-03-09 09:04:00,-11.0964,-77.6139,22.19,83,100,3.36
462,Saint-Joseph,RE,2022-03-09 09:04:00,-21.3667,55.6167,30.21,79,30,1.99
463,Leningradskiy,RU,2022-03-09 09:04:01,69.3833,178.4167,-16.86,94,15,3.09
464,Borogontsy,RU,2022-03-09 09:04:01,62.6683,131.1683,-18.14,98,100,0.92
465,Maragheh,IR,2022-03-09 09:04:02,37.3917,46.2398,8.54,50,97,7.8
466,Tabory,RU,2022-03-09 09:04:02,58.5198,64.5495,-12.69,79,90,1.75
467,Versmold,DE,2022-03-09 09:04:02,52.05,8.15,9.17,44,11,3.04
468,Coihaique,CL,2022-03-09 09:04:03,-45.5752,-72.0662,6.34,96,38,3.47
469,Coromandel,BR,2022-03-09 09:03:57,-18.4733,-47.2003,16.61,82,11,1.8
470,Ambulu,ID,2022-03-09 09:04:03,-8.345,113.6058,26.37,87,100,1.1
471,Kumphawapi,TH,2022-03-09 09:04:04,17.1087,103.0149,33.83,31,6,0.78
472,Yumen,CN,2022-03-09 09:04:04,40.2833,97.2,18.03,12,1,5.46
473,Ranir Bazar,IN,2022-03-09 09:04:05,23.8333,91.3667,32.95,46,1,3.09
474,Malaga,ES,2022-03-09 09:04:06,36.7202,-4.4203,16.5,71,20,3.09
475,Leesburg,US,2022-03-09 09:02:22,39.1157,-77.5636,6.64,73,100,2.8
476,Ulladulla,AU,2022-03-09 08:58:56,-35.35,150.4667,19.5,72,14,7.82
477,Margate,GB,2022-03-09 09:04:06,51.3813,1.3862,9.93,76,52,3.58
478,Chemal,RU,2022-03-09 09:04:07,51.4111,86.005,-1.53,67,87,1.66
479,Port-Gentil,GA,2022-03-09 09:01:14,-0.7193,8.7815,28.21,78,100,5.43
480,Luanshya,ZM,2022-03-09 09:04:07,-13.1367,28.4166,23.56,80,66,2.25
481,Rio Gallegos,AR,2022-03-09 09:04:08,-51.6226,-69.2181,7.23,78,100,14.7
482,Hailey,US,2022-03-09 09:04:08,43.5196,-114.3153,-2.08,74,40,1.54
483,Banyo,CM,2022-03-09 09:04:09,6.75,11.8167,32.42,30,51,1.3
484,Kavaratti,IN,2022-03-09 09:04:09,10.5669,72.642,28.22,69,96,3.42
485,Alto Araguaia,BR,2022-03-09 09:04:09,-17.3147,-53.2153,19.47,91,22,1.13
486,Bekovo,RU,2022-03-09 09:04:10,52.4663,43.712,-6.98,86,100,6.46
487,Hit,IQ,2022-03-09 09:04:10,33.6416,42.8251,22.81,26,59,8.69
488,Shingu,JP,2022-03-09 09:04:11,33.7333,135.9833,8.96,69,53,0.91
489,Viransehir,TR,2022-03-09 09:04:11,37.2353,39.7631,8.79,89,100,4.76
490,Berezovka,BY,2022-03-09 09:04:12,53.7214,25.4993,-1.14,46,12,3.46
491,Kiryas Joel,US,2022-03-09 09:04:12,41.342,-74.1679,3.23,76,0,0.0
492,Saint-Augustin,CA,2022-03-09 09:04:13,51.226,-58.6502,-7.95,75,100,10.07
493,Balkhash,KZ,2022-03-09 09:04:13,46.844,74.9804,3.34,60,0,7.0
494,Nyzy,UA,2022-03-09 09:04:14,50.7828,34.7844,-3.09,80,100,6.01
495,Ugoofaaru,MV,2022-03-09 09:04:14,5.6667,73.0,28.12,72,21,4.71
496,Kyrylivka,UA,2022-03-09 09:04:15,46.3759,35.3675,1.79,57,30,2.75
497,Dunedin,NZ,2022-03-09 09:04:15,-45.8742,170.5036,14.33,87,100,3.58
498,Usinsk,RU,2022-03-09 09:04:15,65.9939,57.5281,-15.4,84,100,4.24
499,Veraval,IN,2022-03-09 09:04:16,20.9,70.3667,29.72,43,0,4.36
500,Grand Gaube,MU,2022-03-09 09:04:16,-20.0064,57.6608,30.21,76,29,2.68
501,Touros,BR,2022-03-09 09:04:17,-5.1989,-35.4608,24.5,88,67,3.15
502,Pareora,NZ,2022-03-09 09:04:17,-44.4871,171.2132,14.87,90,94,1.5
503,Mariel,CU,2022-03-09 09:04:17,22.9875,-82.7536,20.08,90,69,3.28
504,Narsaq,GL,2022-03-09 09:04:18,60.9167,-46.05,-15.88,68,5,3.59
505,Andros Town,BS,2022-03-09 09:04:18,24.7,-77.7667,23.98,80,3,7.22
506,Saint Anthony,US,2022-03-09 09:04:19,45.0205,-93.218,-5.89,71,100,6.69
507,Traralgon,AU,2022-03-09 09:00:10,-38.1833,146.5333,16.06,80,57,1.33
508,Victor Harbor,AU,2022-03-09 09:04:20,-35.5667,138.6167,19.95,79,31,1.79
509,Sabang,ID,2022-03-09 09:04:20,5.8933,95.3214,27.94,70,79,1.92
510,Tagusao,PH,2022-03-09 09:04:20,9.1924,117.8141,24.93,91,100,1.55
511,Pitea,SE,2022-03-09 09:04:21,65.3172,21.4794,-2.73,94,100,4.08
512,Ferry Pass,US,2022-03-09 09:04:21,30.5102,-87.2125,22.17,98,24,3.06
513,Pemberton,CA,2022-03-09 09:04:22,50.3164,-122.8027,-9.2,93,22,0.36
514,Bartica,GY,2022-03-09 09:04:23,6.4,-58.6167,22.58,99,98,0.71
515,Upington,ZA,2022-03-09 09:04:23,-28.4478,21.2561,28.24,44,0,4.99
516,Dudinka,RU,2022-03-09 09:04:23,69.4058,86.1778,-32.83,97,79,1.43
517,Rzeszow,PL,2022-03-09 09:02:00,50.0413,21.999,1.3,86,100,0.51
518,Nizhneudinsk,RU,2022-03-09 09:04:24,54.9076,99.0276,-5.68,71,100,4.1
519,Kestel,TR,2022-03-09 09:04:24,40.1983,29.2124,4.71,70,78,3.1
520,Caldono,CO,2022-03-09 09:00:31,2.7974,-76.4832,12.26,92,62,1.79
521,Providencia,MX,2022-03-09 09:04:25,28.7167,-111.5833,11.03,54,0,2.63
522,Kayerkan,RU,2022-03-09 09:04:25,69.3497,87.7602,-28.52,96,99,1.57
523,Moose Factory,CA,2022-03-09 09:04:26,51.2585,-80.6094,-2.01,93,100,5.14
524,Pictou,CA,2022-03-09 09:04:26,45.6834,-62.7153,-6.8,75,6,7.22
525,Bonthe,SL,2022-03-09 09:04:27,7.5264,-12.505,27.39,76,32,2.47
526,Champerico,GT,2022-03-09 09:00:37,14.3,-91.9167,27.97,77,6,3.16
527,Bac,RS,2022-03-09 09:04:27,45.3919,19.2367,3.0,53,100,3.9
528,Marawi,PH,2022-03-09 09:04:28,7.9986,124.2928,21.47,94,100,1.14
529,Abdanan,IR,2022-03-09 09:04:28,32.9926,47.4198,18.65,34,51,4.09
530,Faya,SA,2022-03-09 09:04:28,18.3851,42.4509,25.29,29,20,3.77
531,Petatlan,MX,2022-03-09 09:04:29,17.5167,-101.2667,20.61,66,2,1.71
532,Bose,IT,2022-03-09 09:04:29,45.4612,8.0137,6.23,67,5,1.46
533,Hanstholm,DK,2022-03-09 09:04:30,57.1167,8.6167,3.68,67,7,5.63
534,Mayo,US,2022-03-09 09:04:30,38.8876,-76.5119,7.27,84,100,3.09
535,Chicama,PE,2022-03-09 09:04:30,-7.8447,-79.1469,22.96,75,100,1.09
536,Seinajoki,FI,2022-03-09 09:02:33,62.7945,22.8282,-2.59,65,100,4.63
537,Hami,CN,2022-03-09 09:04:31,42.8,93.45,16.46,18,52,3.4
538,Luwuk,ID,2022-03-09 09:04:32,-0.9516,122.7875,28.44,82,49,0.55
539,Anage,BR,2022-03-09 09:04:32,-14.6122,-41.1356,19.05,97,7,0.93
540,Turukhansk,RU,2022-03-09 09:04:33,65.8167,87.9833,-19.98,92,100,3.6
541,Kruisfontein,ZA,2022-03-09 09:04:33,-34.0033,24.7314,27.71,43,0,3.59
542,Naze,JP,2022-03-09 09:04:34,28.3667,129.4833,14.49,58,2,5.42
543,Paamiut,GL,2022-03-09 09:03:14,61.994,-49.6678,-17.32,83,7,3.71
544,Yamada,JP,2022-03-09 09:04:34,39.4667,141.95,3.36,80,97,0.87
545,Kismayo,SO,2022-03-09 09:04:35,-0.3582,42.5454,29.63,62,59,6.81
546,Albacete,ES,2022-03-09 09:04:35,38.8333,-2.0,8.99,87,0,0.0
547,Jizan,SA,2022-03-09 09:04:36,17.3333,42.6667,33.33,37,46,5.19
548,Yazd,IR,2022-03-09 09:04:36,31.8972,54.3675,23.06,18,20,5.14
549,Russkaya Polyana,UA,2022-03-09 09:04:37,49.417,31.9201,-1.0,71,99,6.92
550,Fenoarivo,MG,2022-03-09 09:04:37,-18.933,47.4354,25.04,65,75,4.63
551,Nizhniy Baskunchak,RU,2022-03-09 09:04:38,48.2198,46.8311,0.77,87,22,4.95
552,Deniliquin,AU,2022-03-09 09:04:38,-35.5333,144.9667,21.11,34,0,5.26
553,Porto Nacional,BR,2022-03-09 09:03:37,-10.7081,-48.4172,24.0,93,100,0.07
554,Arandis,NA,2022-03-09 09:04:39,-22.4167,14.9667,14.7,49,8,2.64
555,Front Royal,US,2022-03-09 09:04:39,38.9182,-78.1944,5.95,97,100,1.43
556,Sisimiut,GL,2022-03-09 09:04:40,66.9395,-53.6735,-20.7,97,100,1.99
557,Balta,UA,2022-03-09 09:04:40,47.9355,29.6198,-0.81,69,100,5.97
558,Kudahuvadhoo,MV,2022-03-09 09:04:41,2.6708,72.8944,28.22,68,13,4.91
559,Pontianak,ID,2022-03-09 09:04:41,-0.0333,109.3333,32.99,55,75,7.2
560,Westport,US,2022-03-09 09:04:42,41.1415,-73.3579,4.43,70,0,3.09
561,Abeokuta,NG,2022-03-09 09:00:47,7.15,3.35,31.4,59,84,2.06
562,Along,IN,2022-03-09 09:04:42,28.1667,94.7667,32.4,17,0,1.2
563,Dalvik,IS,2022-03-09 09:04:43,65.9702,-18.5286,2.02,89,99,5.87
564,La Palma,US,2022-03-09 09:04:43,33.8464,-118.0467,14.97,70,0,3.09
565,Avera,US,2022-03-09 09:04:43,33.194,-82.5271,14.97,96,30,1.43
566,Shush,IR,2022-03-09 09:04:44,32.1942,48.2436,26.01,26,66,3.59
567,Doka,SD,2022-03-09 09:04:44,13.5167,35.7667,39.32,10,99,3.32
568,Santa Maria,BR,2022-03-09 09:04:45,-29.6842,-53.8069,19.69,92,100,2.87
569,Mareeba,AU,2022-03-09 09:04:45,-17.0,145.4333,27.49,85,99,1.46
570,Bulgan,MN,2022-03-09 09:04:45,48.8125,103.5347,1.97,51,1,2.28
571,Anadyr,RU,2022-03-09 09:04:46,64.75,177.4833,-15.64,98,55,0.91
572,Iskateley,RU,2022-03-09 09:04:46,67.6803,53.1512,-18.48,93,65,2.02
573,Mehamn,NO,2022-03-09 09:04:47,71.0357,27.8492,-0.05,80,0,5.66
574,Fort Nelson,CA,2022-03-09 09:04:31,58.8053,-122.7002,-24.25,100,45,1.41
575,Jacmel,HT,2022-03-09 09:04:47,18.2342,-72.5347,23.01,78,3,0.9
576,Huadian,CN,2022-03-09 09:04:48,42.9633,126.7478,-0.58,92,99,1.05
577,Abha,SA,2022-03-09 09:04:48,18.2164,42.5053,25.14,21,0,6.69
578,Leirvik,NO,2022-03-09 09:04:49,59.7798,5.5005,8.23,42,0,8.75
579,Rosetta,EG,2022-03-09 09:04:49,31.4044,30.4164,16.15,66,12,6.13
580,Waingapu,ID,2022-03-09 09:04:50,-9.6567,120.2641,28.21,77,100,3.37
581,Cam Ranh,VN,2022-03-09 09:04:50,11.9214,109.1591,26.98,57,0,10.29
582,Aksu,CN,2022-03-09 09:04:50,41.1231,80.2644,16.13,19,96,0.72
583,Grand-Santi,GF,2022-03-09 09:04:51,4.25,-54.3833,21.72,100,99,0.36
